La Trobe University,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,(20171018),Unnamed: 10,Unnamed: 11,Unnamed: 12
Exercise Physiology Lab (sys#9),,,,,,,,,,,,
*** SPH - Bike ***,2022,/,11,/,26,13,:,20,55,,,
,,,,,,,,,,,,
Patient Information,,,,,,,,,,,,
Name,"05, CF ",File number,3,Doctor,,,,,,,,
Age,25,yrs,Sex,M,,,,,,,,
Height,68.18897247314453,in,173.1999969482422,cm,Weight,171.16000366210938,lb,77.80000305175781,kg,,,
Tech,SK,,,,,,,,,,,
,,,,,,,,,,,,
Test Protocol,,,,,,,,,,,,
Test degree,Maximal,,,,,,,,,,,
Exercise Device,Bike,,,,,,,,,,,
,,,,,,,,,,,,
Test Environment,Insp. temp.,22.100000381469727,deg C,Baro. pressure,752.2000122070312,mmHg,Insp. humidity,45,%,,,
Exp. flow temp.,Mean of room temp. and 37.0 deg C,,,,,,,,,,,
Insp. O2,20.940000534057617,%,Insp. CO2,0.03999999910593033,%,,,,,,,
Selected Flowmeter,0-800 Lpm,,,,,,,,,,,
STPD to BTPS,1.2237714529037476,O2 Gain,0.00012487800267990679,CO2-NL gain,8.27530020615086e-05,,,,,,,
,,,,,,,,,,,,
Base Values for Sampling,,,,,,,,,,,,
Base O2,20.940000534057617,%,Base CO2,0.03999999910593033,%,Measured O2,20.86730194091797,%,Measured CO2,0.12570178508758545,%,
,,,,,,,,,,,,
==========,,,,,,,,,,,,
     ,.      ,      ,    ,.     ,.       ,.     ,     ,      ,      ,      ,      ,      
TIME ,VE     ,Vt    ,RR  ,VO2   ,VO2/kg  ,VCO2  ,RER  ,VE/   ,VE/   ,FEO2  ,FECO2 ,WorkR 
     ,STPD   ,STPD  ,    ,STPD  ,STPD    ,STPD  ,     ,VO2   ,VCO2  ,      ,      ,      
min  ,L/min  ,L     ,BPM ,L/min ,ml/kg/m ,L/min ,     ,BT/ST ,BT/ST ,%     ,%     ,W     
----------,,,,,,,,,,,,
 0:02,15.60481071472168,0.7386277318000793,21.126760482788086,0.5570189356803894,7.159626007080078,0.5356343984603882,0.9616089463233948,34.28379440307617,35.652530670166016,17.39916229248047,3.4725501537323,0
 0:05,17.153411865234375,0.7690446376800537,22.304832458496094,0.5721786618232727,7.354481220245361,0.5647820830345154,0.9870729446411133,36.68758773803711,37.16806411743164,17.613374710083008,3.332552194595337,0
 0:11,21.358034133911133,2.185638904571533,9.771986961364746,0.6988898515701294,8.983160018920898,0.6986571550369263,0.9996670484542847,37.39838409423828,37.41084289550781,17.667970657348633,3.3111684322357178,0
 0:16,11.329231262207031,0.9686492681503296,11.695906639099121,0.37603560090065,4.833362102508545,0.37100401520729065,0.9866194128990173,36.8698844909668,37.36991882324219,17.630136489868164,3.314767837524414,0
 0:20,10.141372680664062,0.6490479111671448,15.624999046325684,0.33468347787857056,4.301844120025635,0.33401671051979065,0.9980077743530273,37.08197021484375,37.1559944152832,17.641197204589844,3.3336071968078613,0
 0:26,12.515363693237305,1.216076135635376,10.291595458984375,0.41518786549568176,5.336604595184326,0.4254400432109833,1.0246928930282593,36.889190673828125,36.000244140625,17.60542106628418,3.4393093585968018,0
 0:33,2.1660048961639404,0.25522759556770325,8.486562728881836,0.07345716655254364,0.9441794753074646,0.0765903890132904,1.0426536798477173,36.084903717041016,34.60871505737305,17.518341064453125,3.575963258743286,0
 0:34,34.71845245361328,0.7695923447608948,45.1127815246582,1.1826190948486328,15.200758934020996,1.2325223684310913,1.0421972274780273,35.926570892333984,34.47195053100586,17.50358772277832,3.5899922847747803,0
 0:39,1.5595303773880005,0.12476243078708649,12.5,0.05405929684638977,0.6948495507240295,0.055027253925800323,1.0179054737091064,35.30398941040039,34.6829719543457,17.46061897277832,3.568425416946411,0
 0:41,19.688310623168945,0.4561125338077545,43.16546630859375,0.6832585334777832,8.782242774963379,0.6951428055763245,1.0173934698104858,35.26335906982422,34.660491943359375,17.45698356628418,3.5707144737243652,0
 0:42,34.6863899230957,0.49139052629470825,70.5882339477539,1.2078229188919067,15.524715423583984,1.2276301383972168,1.0163991451263428,35.14440155029297,34.57736587524414,17.445919036865234,3.5792043209075928,0
 0:46,20.20793914794922,1.3539319038391113,14.925373077392578,0.7563134431838989,9.72125244140625,0.7515755891799927,0.9937356114387512,32.69794845581055,32.90407180786133,17.202255249023438,3.75921893119812,0
 0:47,19.05501937866211,0.6065847873687744,31.413612365722656,0.8182206749916077,10.516974449157715,0.7687215209007263,0.9395039081573486,28.499631881713867,30.334768295288086,16.70040512084961,4.074324607849121,0
 0:56,5.266030311584473,0.7828831672668457,6.726457595825195,0.23502367734909058,3.020869731903076,0.21258431673049927,0.9045229554176331,27.420289993286133,30.31464195251465,16.56621551513672,4.077069282531738,0
 1:00,25.289575576782227,1.5932433605194092,15.873015403747559,1.122505784034729,14.428093910217285,0.9983090758323669,0.8893576264381409,27.571046829223633,31.001079559326172,16.604225158691406,3.987708568572998,0
 1:02,12.300792694091797,0.38747498393058777,31.746030807495117,0.5314043164253235,6.830389499664307,0.4759908616542816,0.8957226276397705,28.32750701904297,31.62531089782715,16.714248657226562,3.9097752571105957,0
 1:06,13.605849266052246,0.9251978397369385,14.705881118774414,0.566241979598999,7.27817440032959,0.5068197846412659,0.8950586318969727,29.405183792114258,32.85280227661133,16.869699478149414,3.765188694000244,0
 1:13,8.84282398223877,0.9550250172615051,9.259259223937988,0.3469414710998535,4.459401607513428,0.313764750957489,0.9043737053871155,31.19141387939453,34.48951721191406,17.095138549804688,3.5883915424346924,0
 1:15,5.387607097625732,0.21819807589054108,24.69135856628418,0.2077280730009079,2.6700265407562256,0.19236497581005096,0.9260422587394714,31.73957061767578,34.27442932128906,17.144046783447266,3.6106226444244385,0
 1:17,3.820420026779175,0.12543712556362152,30.456851959228516,0.1469937264919281,1.8893795013427734,0.1366254836320877,0.9294646978378296,31.806262969970703,34.21997833251953,17.149246215820312,3.6162986755371094,0
 1:21,21.218597412109375,1.5913949012756348,13.333333015441895,0.8178918361663818,10.512747764587402,0.7658703327178955,0.9363956451416016,31.74834632873535,33.904842376708984,17.13673973083496,3.6495275497436523,0
 1:29,11.57512092590332,1.392872929573059,8.310249328613281,0.4565555155277252,5.868322372436523,0.43506255745887756,0.9529236555099487,31.02646255493164,32.55923080444336,17.03459930419922,3.7986748218536377,0
 1:30,10.22901439666748,0.29664143919944763,34.482757568359375,0.4111066460609436,5.284146785736084,0.37954211235046387,0.9232205748558044,30.449460983276367,32.98178482055664,16.985591888427734,3.750570058822632,0
 1:34,7.887634754180908,0.47062885761260986,16.759777069091797,0.3312658369541168,4.257915496826172,0.3007450997829437,0.907866358757019,29.13871955871582,32.0958251953125,16.82121467590332,3.853022813796997,0
 1:35,26.35232925415039,0.44798964262008667,58.823524475097656,1.1505964994430542,14.78915786743164,1.0302866697311401,0.8954370021820068,28.028270721435547,31.301219940185547,16.669395446777344,3.949843406677246,0
 1:38,6.988923072814941,0.34711652994155884,20.134227752685547,0.3197993040084839,4.110530853271484,0.28360772132873535,0.8868303298950195,26.744413375854492,30.157306671142578,16.47263526916504,4.098167419433594,0
 1:40,15.945016860961914,0.64577317237854,24.69135856628418,0.7400554418563843,9.512280464172363,0.6570931077003479,0.8878971338272095,26.367019653320312,29.696029663085938,16.40765380859375,4.161201477050781,0
 1:43,14.168755531311035,0.5643887519836426,25.104602813720703,0.6654945611953735,8.553914070129395,0.6029965877532959,0.9060879349708557,26.054786682128906,28.755252838134766,16.33544921875,4.295995235443115,0
 1:46,14.846224784851074,0.8858247399330139,16.759777069091797,0.6589584946632385,8.469902992248535,0.6073474884033203,0.9216778874397278,27.571367263793945,29.914318084716797,16.574235916137695,4.13106107711792,0
 1:52,10.440423011779785,0.9152770638465881,11.406844139099121,0.42465054988861084,5.458232879638672,0.4123336672782898,0.9709952473640442,30.087541580200195,30.986291885375977,16.8973331451416,3.989443302154541,0
 1:56,9.619029998779297,0.7374590039253235,13.043478012084961,0.3720403015613556,4.782008647918701,0.3723233640193939,1.000760793685913,31.64037322998047,31.616317749023438,17.071630477905273,3.9106943607330322,0
 1:59,6.007523059844971,0.28035107254981995,21.428571701049805,0.2185017317533493,2.8085055351257324,0.22231729328632355,1.0174623727798462,33.646575927734375,33.06911087036133,17.28956413269043,3.7406227588653564,0
 2:04,12.96409797668457,1.0220030546188354,12.684988975524902,0.44672539830207825,5.741971492767334,0.46952319145202637,1.0510331392288208,35.51419448852539,33.789794921875,17.457311630249023,3.6616485118865967,15
 2:05,24.51645851135254,0.4004354476928711,61.22449493408203,0.8288036584854126,10.653002738952637,0.8898273706436157,1.0736286640167236,36.1998176574707,33.717262268066406,17.50727653503418,3.6694107055664062,50
 2:07,13.836233139038086,0.6018761396408081,22.988506317138672,0.47585514187812805,6.116389751434326,0.5130749940872192,1.078216791152954,35.58306884765625,33.00177764892578,17.444475173950195,3.748090982437134,50
 2:11,36.77640151977539,2.1391608715057373,17.19197654724121,1.3134633302688599,16.88256072998047,1.3739603757858276,1.0460591316223145,34.26506805419922,32.7563362121582,17.334070205688477,3.7759180068969727,50
 2:13,17.269580841064453,0.5094526410102844,33.8983039855957,0.7299524545669556,9.382421493530273,0.6483193039894104,0.8881664872169495,28.952598571777344,32.59816360473633,16.812171936035156,3.7943005561828613,50
 2:15,12.981278419494629,0.5084334015846252,25.53191566467285,0.5554304718971252,7.139208793640137,0.47778618335723877,0.8602088093757629,28.601451873779297,33.249427795410156,16.786542892456055,3.720818042755127,50
 2:16,13.460237503051758,0.3185589611530304,42.25352096557617,0.5703951716423035,7.331557273864746,0.48546212911605835,0.8510978817939758,28.87866973876953,33.93107986450195,16.83449935913086,3.6468911170959473,50.000003814697266
 2:18,5.048446178436279,0.12368693202733994,40.81632614135742,0.21176780760288239,2.7219512462615967,0.17987744510173798,0.8494088053703308,29.174142837524414,34.34640884399414,16.8775634765625,3.603278636932373,50.000003814697266
 2:20,9.636266708374023,0.34048140048980713,28.30188751220703,0.4010290503501892,5.1546149253845215,0.34090182185173035,0.850067675113678,29.405820846557617,34.59233093261719,16.908994674682617,3.5779454708099365,50
 2:23,11.19582462310791,0.4646266996860504,24.096385955810547,0.46351850032806396,5.957820892333984,0.3991782069206238,0.8611915111541748,29.55897331237793,34.32334518432617,16.920236587524414,3.6056501865386963,49.999996185302734
 2:27,13.824685096740723,1.0068979263305664,13.729976654052734,0.5689810514450073,7.313380718231201,0.4923797845840454,0.8653711676597595,29.734302520751953,34.360172271728516,16.940336227416992,3.601820230484009,50
 2:31,20.387653350830078,1.4543193578720093,14.018691062927246,0.7941936254501343,10.208144187927246,0.6985644698143005,0.8795896172523499,31.415298461914062,35.715858459472656,17.14275550842285,3.466597080230713,50
 2:34,10.774042129516602,0.5279280543327332,20.40816307067871,0.4305127263069153,5.5335822105407715,0.3610922694206238,0.838749349117279,30.626192092895508,36.51411819458008,17.079090118408203,3.3917601108551025,50.000003814697266
 2:36,8.696671485900879,0.26524847745895386,32.78688430786133,0.37560755014419556,4.827860355377197,0.3014521300792694,0.8025720715522766,28.33473014831543,35.30490493774414,16.799571990966797,3.50663423538208,50
 2:40,9.84796142578125,0.7254664897918701,13.574660301208496,0.4590967297554016,5.900986194610596,0.3554324805736542,0.7741995453834534,26.25079345703125,33.907012939453125,16.498579025268555,3.6496195793151855,50
 2:43,15.091524124145508,0.6766033172607422,22.304832458496094,0.7743500471115112,9.953084945678711,0.5739089250564575,0.7411491870880127,23.85042381286621,32.18032455444336,16.087093353271484,3.8433871269226074,50
 2:46,32.082916259765625,1.5827572345733643,20.2702693939209,1.8187452554702759,23.377187728881836,1.3099192380905151,0.720232367515564,21.58749771118164,29.972959518432617,15.6032133102417,4.1235527992248535,50
 2:49,13.419588088989258,0.7358407974243164,18.23708152770996,0.7998076677322388,10.280303955078125,0.5357648134231567,0.6698670387268066,20.533071517944336,30.65245819091797,15.392012596130371,4.033195972442627,50
 2:52,18.70608901977539,0.7045960426330566,26.54867172241211,1.16744863986969,15.005765914916992,0.7498458623886108,0.6422945261001587,19.608551025390625,30.52890968322754,15.166464805603027,4.0494585037231445,50
 2:54,17.121253967285156,0.7647493481636047,22.388059616088867,1.0944865942001343,14.067950248718262,0.6852186918258667,0.6260640621185303,19.143680572509766,30.577831268310547,15.047989845275879,4.0431084632873535,50
 2:57,32.77406311035156,1.6605526208877563,19.736841201782227,2.209897756576538,28.40485382080078,1.3668185472488403,0.6184985637664795,18.14923858642578,29.34402847290039,14.735834121704102,4.211456298828125,50
 2:59,17.590810775756836,0.5746331214904785,30.612247467041016,1.2038326263427734,15.473426818847656,0.7459888458251953,0.6196781992912292,17.882164001464844,28.857177734375,14.641483306884766,4.2818284034729,50
 3:01,9.453163146972656,0.3371628224849701,28.037382125854492,0.6471497416496277,8.318120002746582,0.40626636147499084,0.6277779936790466,17.876096725463867,28.475187301635742,14.627735137939453,4.338695526123047,50
 3:06,29.182170867919922,2.373483180999756,12.295082092285156,1.9677084684371948,25.291881561279297,1.241782784461975,0.631080687046051,18.149185180664062,28.758899688720703,14.718050956726074,4.296274185180664,50
 3:08,9.376236915588379,0.3344191312789917,28.037382125854492,0.5896046757698059,7.578465938568115,0.38916540145874023,0.6600446105003357,19.46112632751465,29.484560012817383,15.099355697631836,4.191405296325684,50
 3:12,12.11678695678711,0.6522870063781738,18.575851440429688,0.7364118695259094,9.465447425842285,0.4879501760005951,0.6626049876213074,20.135713577270508,30.388713836669922,15.291769981384277,4.0678791999816895,50
 3:14,21.843870162963867,0.9938961267471313,21.9780216217041,1.293134331703186,16.62126350402832,0.8675969839096069,0.6709256172180176,20.67218017578125,30.811431884765625,15.428032875061035,4.012588977813721,49.999996185302734
 3:17,25.061738967895508,0.956523060798645,26.20087242126465,1.5605508089065552,20.05849266052246,1.0716859102249146,0.6867356896400452,19.653215408325195,28.618310928344727,15.121638298034668,4.3169636726379395,50
 3:19,23.07015609741211,0.8997361063957214,25.64102554321289,1.4645092487335205,18.824026107788086,1.0093724727630615,0.6892223358154297,19.277856826782227,27.970447540283203,15.005043983459473,4.416019439697266,50
 3:21,20.725460052490234,0.8290184140205383,25,1.3068382740020752,16.797407150268555,0.8834604620933533,0.6760289072990417,19.408082962036133,28.708953857421875,15.062287330627441,4.303499221801758,50
 3:24,21.763904571533203,0.8741835355758667,24.896265029907227,1.418430209159851,18.23175048828125,0.939653754234314,0.6624603271484375,18.777128219604492,28.34453010559082,14.883299827575684,4.358366966247559,50
 3:26,22.8938045501709,0.8737802505493164,26.20087242126465,1.5312968492507935,19.682477951049805,0.9950135350227356,0.6497848629951477,18.29611587524414,28.157190322875977,14.741820335388184,4.387150287628174,50
 3:28,18.493154525756836,0.681164562702179,27.149320602416992,1.2323046922683716,15.839391708374023,0.8053045272827148,0.653494656085968,18.365097045898438,28.102903366088867,14.75992488861084,4.395532131195068,50
 3:31,22.33391761779785,0.9975816607475281,22.388059616088867,1.4588525295257568,18.751317977905273,0.9629490971565247,0.6600729823112488,18.73500633239746,28.383235931396484,14.872947692871094,4.352487564086914,50
 3:34,19.51128387451172,0.9593048691749573,20.33898162841797,1.2519214153289795,16.091533660888672,0.8418065905570984,0.6724116802215576,19.07256507873535,28.364416122436523,14.96374797821045,4.3553009033203125,50
 3:37,19.169225692749023,0.9712408185005188,19.736841201782227,1.2185325622558594,15.662371635437012,0.8303544521331787,0.6814380288124084,19.25164031982422,28.25149154663086,15.007323265075684,4.372515678405762,50
 3:40,20.848106384277344,0.8964685797691345,23.255813598632812,1.3053205013275146,16.777896881103516,0.89769047498703,0.687716543674469,19.54563331604004,28.421062469482422,15.088329315185547,4.346642971038818,50
 3:43,26.17219352722168,1.470004916191101,17.804153442382812,1.631028652191162,20.964378356933594,1.1330581903457642,0.6946893334388733,19.63716697692871,28.267553329467773,15.106504440307617,4.370005130767822,50
 3:47,14.9292631149292,0.9057086110115051,16.483516693115234,0.9176968336105347,11.795588493347168,0.6473560333251953,0.705413818359375,19.90854263305664,28.222501754760742,15.17221736907959,4.376879692077637,50
 3:50,20.11968421936035,1.0261038541793823,19.60784339904785,1.2381139993667603,15.914060592651367,0.8757508993148804,0.7073265314102173,19.886613845825195,28.11518096923828,15.163393020629883,4.39342737197876,50
 3:52,20.789169311523438,0.8973991274833679,23.16602325439453,1.2822887897491455,16.481861114501953,0.9179076552391052,0.7158353328704834,19.8404541015625,27.71650505065918,15.13896369934082,4.456017971038818,50
 3:55,22.33649253845215,1.1540520191192627,19.354839324951172,1.4114444255828857,18.141958236694336,1.0189731121063232,0.7219364047050476,19.366518020629883,26.825794219970703,14.98892879486084,4.602623462677002,50
 3:58,17.576000213623047,0.8407187461853027,20.905921936035156,1.1453982591629028,14.722342491149902,0.8208646774291992,0.716663122177124,18.778627395629883,26.202865600585938,14.80981731414795,4.711111068725586,50
 4:01,20.854806900024414,0.8480954766273499,24.590164184570312,1.3668177127838135,17.568349838256836,0.9717546105384827,0.7109614014625549,18.672216415405273,26.263334274291992,14.782707214355469,4.700376987457275,50
 4:03,28.351091384887695,1.0678911209106445,26.54867172241211,1.8555984497070312,23.850879669189453,1.3197200298309326,0.7112098932266235,18.697608947753906,26.289859771728516,14.790729522705078,4.695673942565918,50
 4:05,22.316801071166992,0.9410250782966614,23.715415954589844,1.4664180278778076,18.848560333251953,1.05292546749115,0.7180254459381104,18.62406349182129,25.937889099121094,14.757067680358887,4.758825302124023,50.000003814697266
 4:08,21.351181030273438,0.7864351868629456,27.149320602416992,1.3772742748260498,17.7027530670166,0.9920745491981506,0.7203173637390137,18.97150421142578,26.337703704833984,14.867205619812012,4.687183856964111,50
 4:10,22.638456344604492,0.9168574810028076,24.69135856628418,1.4412423372268677,18.524965286254883,1.0371739864349365,0.7196388840675354,19.222511291503906,26.71133041381836,14.947406768798828,4.622183322906494,50.000003814697266
 4:12,22.82929039001465,0.8941471576690674,25.53191566467285,1.4527902603149414,18.67339515686035,1.0496164560317993,0.7224831581115723,19.230466842651367,26.617183685302734,14.94609546661377,4.638381004333496,50
 4:15,21.391115188598633,0.8912964463233948,24,1.3385919332504272,17.205551147460938,0.9860324859619141,0.7366191744804382,19.55624771118164,26.548654556274414,15.027423858642578,4.650201320648193,50.000003814697266
 4:17,18.364238739013672,0.7009018063545227,26.20087242126465,1.1203593015670776,14.400505065917969,0.8315659761428833,0.7422314882278442,20.059307098388672,27.02567481994629,15.168533325195312,4.568809986114502,50
 4:20,23.274066925048828,0.9503577351570129,24.489795684814453,1.4101247787475586,18.124996185302734,1.0530309677124023,0.7467643618583679,20.19831085205078,27.04776954650879,15.20250129699707,4.565095901489258,50
 4:22,24.621883392333984,1.0094972848892212,24.390243530273438,1.4732064008712769,18.935813903808594,1.1093740463256836,0.7530336976051331,20.453044891357422,27.160863876342773,15.266106605529785,4.546233654022217,49.999996185302734
 4:24,24.59649085998535,0.9633625149726868,25.53191566467285,1.454949140548706,18.70114517211914,1.1036919355392456,0.7585776448249817,20.68834114074707,27.272541046142578,15.323768615722656,4.527763843536377,50
 4:27,21.362470626831055,0.9079050421714783,23.52941131591797,1.2422150373458862,15.966773986816406,0.9461771845817566,0.7616854906082153,21.04529571533203,27.629901885986328,15.415242195129395,4.469710350036621,50
 4:31,28.625165939331055,1.96559476852417,14.563106536865234,1.6799527406692505,21.59322166442871,1.2811944484710693,0.762637197971344,20.852170944213867,27.34218978881836,15.36290454864502,4.516319751739502,50
 4:34,16.142959594726562,0.6833853125572205,23.622047424316406,0.9450556635856628,12.147244453430176,0.7288572788238525,0.7712321281433105,20.903841018676758,27.104473114013672,15.3661527633667,4.555552005767822,50
 4:36,20.453527450561523,0.7976875901222229,25.64102554321289,1.1802717447280884,15.170587539672852,0.9169676899909973,0.7769123315811157,21.207355499267578,27.296974182128906,15.439061164855957,4.523691177368164,50
 4:38,20.638961791992188,0.7877203822135925,26.20087242126465,1.1552714109420776,14.84924602508545,0.9228349328041077,0.7988035678863525,21.862716674804688,27.369327545166016,15.578300476074219,4.511775016784668,50
 4:40,23.649982452392578,0.7173827886581421,32.96703338623047,1.3376473188400269,17.193408966064453,1.0839823484420776,0.810364842414856,21.636625289916992,26.69985580444336,15.508580207824707,4.623867511749268,50
 4:41,53.12339782714844,1.080175757408142,49.180328369140625,2.9900245666503906,38.43218994140625,2.433938503265381,0.8140195608139038,21.742595672607422,26.710163116455078,15.530745506286621,4.6220879554748535,50
 4:45,22.366127014160156,1.2189539670944214,18.348623275756836,1.2526195049285889,16.100507736206055,1.0124499797821045,0.8082661628723145,21.851030349731445,27.034448623657227,15.564334869384766,4.567140579223633,50
 4:47,20.241701126098633,0.867019534111023,23.346303939819336,1.15022873878479,14.784430503845215,0.9026614427566528,0.7847669124603271,21.535903930664062,27.442420959472656,15.51363754272461,4.499904155731201,50
 4:49,22.365665435791016,0.8424400687217712,26.54867172241211,1.307236671447754,16.802526473999023,1.0006533861160278,0.7654722332954407,20.93764877319336,27.352590560913086,15.382204055786133,4.514608860015869,50
 4:52,28.150955200195312,1.0556608438491821,26.66666603088379,1.7066082954406738,21.93583869934082,1.2944916486740112,0.7585171461105347,20.186433792114258,26.61302375793457,15.184206008911133,4.638978958129883,50
 4:54,21.149707794189453,0.8988626003265381,23.52941131591797,1.265197992324829,16.262184143066406,0.9947697520256042,0.7862561941146851,20.457199096679688,26.018491744995117,15.225640296936035,4.743979454040527,50
 4:57,19.938039779663086,0.8972118496894836,22.22222137451172,1.1304931640625,14.530759811401367,0.9143549203872681,0.8088106513023376,21.58315086364746,26.685047149658203,15.496969223022461,4.626415729522705,49.999996185302734
